deal_id;deal_name;company;owner;hubspot_owner_id;stage;amount_usd;close_date;days_in_stage;last_activity_date;last_activity_days_ago;Risk_>45_days;Risk_>60_days;Risk_>90_days;last_activity_type;region;product_line;industry;forecast_category;probability;contact_count;email_log_count;task_count;meeting_count;engagement_score;source;google_deal_type;deal_created_date;last_modified_date;invoice_date;invoice_amount_usd; invoice_amount_local ;currency;payment_status;payment_date;payment_method;days_overdue;invoice_type;tax_id;margin_percent
D-2785;Deal 385 - Opportunity;Client_385;Inactive User;HO-2435;Qualification;76156;1/07/26;45;2/01/26;138;si;si;si;Meeting;Venezuela;Services;Telecom;Pipeline;34;6;23;14;6;56;Sales Development;Google Workspace;2/01/26;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2786;Deal 386 - Opportunity;Client_386;Sofia Martinez;HO-7156;Qualification;123470;30/06/26;9;21/03/26;60;si;no;si;Demo;Peru;Hardware;Healthcare;Pipeline;41;2;0;13;10;34;Event;Google Workspace;29/11/25;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2787;Deal 387 - Opportunity;Client_387;Sofia Martinez;HO-5979;Qualification;53075;11/06/26;106;28/03/26;53;si;no;si;Task;Chile;Hardware;Telecom;Pipeline;40;15;17;14;3;3;Inbound;Google Workspace;12/02/26;1/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2788;Deal 388 - Opportunity;Client_388;Catalina Reyes;HO-9078;Discovery;25970;4/07/26;4;12/05/26;8;no;no;si;Task;Peru;Services;Telecom;Pipeline;30;2;19;11;9;61;Referral;Partner Opportunity;13/02/26;10/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2789;Deal 389 - Opportunity;Client_389;Maria Lopez;HO-6237;Proposal;77555;9/06/26;75;16/05/26;4;no;no;si;Call;Ecuador;Support;Government;Best Case;68;14;28;4;5;20;Inbound;Google Marketing;18/01/26;24/04/26;13/06/26;29674,63;31117,36;USD;Pending;0;Check;0;Product;TAX-117438;37,2
D-2790;Deal 390 - Opportunity;Client_390;Ana Silva;HO-4002;Proposal;82615;1/07/26;25;31/03/26;50;si;no;si;Proposal Sent;Colombia;Services;Technology;Best Case;62;3;19;5;8;41;Sales Development;Google Marketing;10/02/26;7/04/26;9/07/26;36942,4;37336,81;USD;Pending;0;Bank Transfer;0;Service;TAX-465254;30
D-2791;Deal 391 - Opportunity;Client_391;Ana Silva;HO-7111;Qualification;99145;9/06/26;18;16/04/26;34;no;no;si;Task;Peru;Support;Legal;Pipeline;29;15;13;10;2;13;Partner;Google Workspace;13/12/25;6/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2792;Deal 392 - Opportunity;Client_392;Roberto Sanchez;HO-2909;Proposal;47136;6/06/26;54;20/04/26;30;no;no;si;Email;Paraguay;Support;Government;Best Case;84;4;29;0;7;44;Sales Development;Google Marketing;16/03/26;29/03/26;8/06/26;23444,03;23695,29;USD;Paid;1/07/26;Bank Transfer;0;Product;TAX-234072;32,4
D-2793;Deal 393 - Opportunity;Client_393;Roberto Sanchez;HO-3332;Qualification;65222;31/07/26;16;5/05/26;15;no;no;si;Call;Ecuador;Hardware;Government;Pipeline;48;7;9;4;3;16;Inbound;Partner Opportunity;23/03/26;16/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2794;Deal 394 - Opportunity;Client_394;Unassigned;;Discovery;161990;8/08/26;85;25/11/25;176;si;si;si;Demo;Bolivia;Consulting;Financial;Pipeline;11;1;15;3;4;5;Inbound;Google Marketing;18/04/26;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2795;Deal 395 - Opportunity;Client_395;Unassigned;;Proposal;40672;10/06/26;86;6/01/26;134;si;si;si;Email;Peru;Support;Healthcare;Best Case;66;2;4;8;9;44;Sales Development;Google Workspace;13/12/25;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2796;Deal 396 - Opportunity;Client_396;Pedro Gonzalez;HO-4138;Discovery;93768;6/08/26;2;16/04/26;34;no;no;si;Call;Paraguay;Support;Retail;Pipeline;28;9;5;17;0;92;Inbound;Google Workspace;12/12/25;27/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2797;Deal 397 - Opportunity;Client_397;Ana Silva;HO-9425;Negotiation;175930;16/06/26;49;22/04/26;28;no;no;si;Call;Mexico;Consulting;Insurance;Best Case;51;7;13;3;5;15;Event;Google Cloud;8/12/25;12/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2798;Deal 398 - Opportunity;Client_398;Ana Silva;HO-7304;Closed Lost;48609;29/04/26;0;18/04/26;32;no;no;si;Email;Argentina;Support;Government;Closed Lost;0;9;14;19;4;87;Event;Google Workspace;30/11/25;24/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2799;Deal 399 - Opportunity;Client_399;Diego Morales;HO-2723;Negotiation;269033;5/06/26;2;6/04/26;44;no;no;si;Meeting;Chile;Cloud Solutions;Energy;Best Case;63;12;14;16;10;86;Inbound;Google Cloud;15/03/26;25/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2800;Deal 400 - Opportunity;Client_400;Maria Lopez;HO-3011;Negotiation;270226;6/06/26;77;26/03/26;55;si;no;si;Meeting;Mexico;Cloud Solutions;Logistics;Best Case;61;7;26;13;7;35;Existing Client;N/A;10/02/26;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2801;Deal 401 - Opportunity;Client_401;Diego Morales;HO-8448;Proposal;47531;30/06/26;66;2/05/26;18;no;no;si;Call;Ecuador;Consulting;Insurance;Best Case;72;3;3;8;7;63;Partner;Google Workspace;13/04/26;14/05/26;8/07/26;23644,04;24581,31;USD;Pending;0;Cash;0;Product;TAX-794830;33,9
D-2802;Deal 402 - Opportunity;Client_402;Maria Lopez;HO-2578;Qualification;318330;29/06/26;20;30/04/26;20;no;no;si;Demo;Bolivia;Cloud Solutions;Manufacturing;Pipeline;46;2;21;16;7;59;Partner;Google Marketing;14/12/25;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2803;Deal 403 - Opportunity;Client_403;Roberto Sanchez;HO-2951;Closed Won;55473;25/04/26;0;17/05/26;3;no;no;si;Meeting;Ecuador;Support;Education;Closed Won;100;12;14;10;6;56;Event;Google Cloud;12/04/26;9/05/26;10/05/26;55472,71;53284,14;USD;Pending;0;Bank Transfer;0;Product;TAX-268018;47,5
D-2804;Deal 404 - Opportunity;Client_404;Luis Vargas;HO-9037;Discovery;170498;20/07/26;98;12/05/26;8;no;no;si;Demo;Mexico;Consulting;Telecom;Pipeline;22;15;15;17;2;64;Inbound;Partner Opportunity;12/02/26;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2805;Deal 405 - Opportunity;Client_405;Diego Morales;HO-6715;Discovery;38804;21/06/26;17;27/03/26;54;si;no;si;Task;Ecuador;Services;Logistics;Pipeline;28;0;24;20;5;48;Inbound;Partner Opportunity;22/01/26;28/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2806;Deal 406 - Opportunity;Client_406;Carlos Ruiz;HO-5995;Proposal;135896;4/06/26;117;5/04/26;45;no;no;si;Email;Chile;Hardware;Healthcare;Best Case;78;3;10;5;0;68;Sales Development;Google Cloud;24/12/25;8/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2807;Deal 407 - Opportunity;Client_407;Roberto Sanchez;HO-7394;Proposal;45028;31/05/26;41;25/04/26;25;no;no;si;Demo;Venezuela;Services;Financial;Best Case;78;10;18;3;7;12;Existing Client;Google Workspace;24/01/26;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2808;Deal 408 - Opportunity;Client_408;Ana Silva;HO-9779;Qualification;10975;21/06/26;64;9/04/26;41;no;no;si;Email;Mexico;Support;Technology;Pipeline;38;6;9;8;0;38;Referral;Partner Opportunity;22/02/26;11/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2809;Deal 409 - Opportunity;Client_409;Maria Lopez;HO-4436;Qualification;91484;30/07/26;68;19/04/26;31;no;no;si;Meeting;Peru;Support;Logistics;Pipeline;43;11;25;2;10;38;Referral;Google Marketing;31/12/25;8/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2810;Deal 410 - Opportunity;Client_410;Pedro Gonzalez;HO-1304;Proposal;45519;11/07/26;98;14/04/26;36;no;no;si;Call;Venezuela;Consulting;Technology;Best Case;74;5;18;15;3;84;Existing Client;Partner Opportunity;11/02/26;22/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2811;Deal 411 - Opportunity;Client_411;Diego Morales;HO-5919;Qualification;38738;24/06/26;20;2/04/26;48;si;no;si;Proposal Sent;Colombia;Support;Healthcare;Pipeline;29;13;13;10;1;81;Partner;Partner Opportunity;11/02/26;29/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2812;Deal 412 - Opportunity;Client_412;Sofia Martinez;HO-6087;Qualification;95506;18/06/26;25;18/05/26;2;no;no;si;Call;Argentina;Support;Healthcare;Pipeline;28;14;15;17;6;54;Existing Client;Google Cloud;28/02/26;10/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2813;Deal 413 - Opportunity;Client_413;Carlos Ruiz;HO-1906;Proposal;95555;1/06/26;93;18/04/26;32;no;no;si;Email;Argentina;Services;Insurance;Best Case;80;2;10;19;4;8;Event;Google Marketing;28/03/26;25/04/26;3/06/26;37768,97;39365,6;USD;Pending;0;Cash;0;Service;TAX-194835;42,8
D-2814;Deal 414 - Opportunity;Client_414;Sofia Martinez;HO-9605;Negotiation;211367;27/06/26;86;27/03/26;54;si;no;si;Demo;Chile;Cloud Solutions;Legal;Best Case;47;8;15;2;3;76;Inbound;Google Marketing;26/01/26;28/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2815;Deal 415 - Opportunity;Client_415;Diego Morales;HO-5166;Discovery;137412;2/07/26;36;21/04/26;29;no;no;si;Meeting;Chile;Consulting;Healthcare;Pipeline;15;1;15;17;5;89;Inbound;Google Marketing;2/12/25;23/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2816;Deal 416 - Opportunity;Client_416;Pedro Gonzalez;HO-1570;Proposal;75540;18/06/26;3;8/04/26;42;no;no;si;Demo;Argentina;Hardware;Logistics;Best Case;71;1;22;7;4;70;Event;Google Marketing;18/01/26;24/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2817;Deal 417 - Opportunity;Client_417;Maria Lopez;HO-2478;Qualification;54583;7/08/26;118;3/05/26;17;no;no;si;Task;Paraguay;Hardware;Energy;Pipeline;37;7;9;6;2;56;Existing Client;Google Marketing;6/01/26;31/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2818;Deal 418 - Opportunity;Client_418;Unassigned;;Negotiation;85873;9/07/26;55;11/03/26;70;si;si;si;Call;Peru;Consulting;Energy;Best Case;61;8;16;2;5;53;Referral;N/A;27/01/26;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2819;Deal 419 - Opportunity;Client_419;Carlos Ruiz;HO-2347;Discovery;144328;1/07/26;81;30/04/26;20;no;no;si;Task;Mexico;Consulting;Insurance;Pipeline;22;3;5;7;8;91;Existing Client;Google Workspace;5/01/26;31/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2820;Deal 420 - Opportunity;Client_420;Catalina Reyes;HO-4254;Discovery;116571;10/08/26;42;29/03/26;52;si;no;si;Task;Bolivia;Hardware;Technology;Pipeline;28;2;13;11;2;50;Event;N/A;22/02/26;19/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2821;Deal 421 - Opportunity;Client_421;Roberto Sanchez;HO-5262;Discovery;282263;22/06/26;52;10/04/26;40;no;no;si;Meeting;Chile;Cloud Solutions;Energy;Pipeline;15;4;2;11;2;72;Inbound;Google Cloud;7/12/25;23/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2822;Deal 422 - Opportunity;Client_422;Catalina Reyes;HO-7259;Negotiation;281626;11/06/26;37;2/04/26;48;si;no;si;Meeting;Bolivia;Cloud Solutions;Healthcare;Best Case;52;4;13;6;9;27;Sales Development;Google Workspace;3/01/26;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2823;Deal 423 - Opportunity;Client_423;Sofia Martinez;HO-8506;Discovery;18209;16/08/26;32;26/04/26;24;no;no;si;Demo;Colombia;Services;Technology;Pipeline;24;2;0;15;2;41;Existing Client;Partner Opportunity;25/02/26;5/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2824;Deal 424 - Opportunity;Client_424;Diego Morales;HO-6804;Proposal;185687;20/06/26;120;4/05/26;16;no;no;si;Meeting;Argentina;Cloud Solutions;Retail;Best Case;61;1;0;8;8;79;Event;Google Marketing;9/01/26;8/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2825;Deal 425 - Opportunity;Client_425;Roberto Sanchez;HO-3161;Qualification;15180;10/07/26;120;28/04/26;22;no;no;si;Meeting;Colombia;Support;Manufacturing;Pipeline;41;2;10;16;6;18;Sales Development;Google Cloud;30/01/26;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2826;Deal 426 - Opportunity;Client_426;Catalina Reyes;HO-9470;Qualification;59458;18/07/26;107;1/04/26;49;si;no;si;Task;Argentina;Services;Telecom;Pipeline;33;10;13;5;5;94;Event;Google Workspace;29/11/25;27/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2827;Deal 427 - Opportunity;Client_427;Catalina Reyes;HO-8653;Discovery;74607;21/06/26;61;3/05/26;17;no;no;si;Call;Colombia;Hardware;Manufacturing;Pipeline;15;13;3;15;0;56;Sales Development;N/A;17/12/25;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2828;Deal 428 - Opportunity;Client_428;Sofia Martinez;HO-9335;Discovery;89893;30/06/26;107;9/05/26;11;no;no;si;Proposal Sent;Peru;Services;Retail;Pipeline;19;8;18;18;3;74;Inbound;N/A;25/11/25;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2829;Deal 429 - Opportunity;Client_429;Maria Lopez;HO-2998;Discovery;89656;20/06/26;37;6/04/26;44;no;no;si;Proposal Sent;Chile;Consulting;Insurance;Pipeline;20;12;11;18;1;41;Partner;Google Cloud;31/03/26;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2830;Deal 430 - Opportunity;Client_430;Catalina Reyes;HO-6323;Proposal;20536;1/06/26;84;10/04/26;40;no;no;si;Meeting;Bolivia;Services;Legal;Best Case;70;4;6;1;10;36;Sales Development;Google Cloud;2/04/26;15/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2831;Deal 431 - Opportunity;Client_431;Diego Morales;HO-3669;Discovery;54309;24/06/26;3;26/03/26;55;si;no;si;Call;Peru;Consulting;Technology;Pipeline;22;12;24;12;4;82;Existing Client;Google Workspace;21/03/26;1/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2832;Deal 432 - Opportunity;Client_432;Diego Morales;HO-9021;Qualification;78536;1/08/26;48;17/04/26;33;no;no;si;Call;Argentina;Support;Manufacturing;Pipeline;28;14;28;12;7;34;Referral;N/A;2/01/26;15/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2833;Deal 433 - Opportunity;Client_433;Ana Silva;HO-4673;Qualification;135097;11/07/26;44;20/04/26;30;no;no;si;Proposal Sent;Mexico;Consulting;Insurance;Pipeline;26;4;29;15;8;80;Existing Client;N/A;30/03/26;2/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2834;Deal 434 - Opportunity;Client_434;Maria Lopez;HO-1781;Negotiation;19101;9/06/26;67;22/04/26;28;no;no;si;Task;Bolivia;Services;Manufacturing;Best Case;59;2;29;1;8;13;Referral;Partner Opportunity;5/01/26;14/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2835;Deal 435 - Opportunity;Client_435;Luis Vargas;HO-8583;Discovery;17570;20/06/26;15;2/04/26;48;si;no;si;Proposal Sent;Ecuador;Services;Legal;Pipeline;26;5;25;5;6;5;Inbound;Partner Opportunity;3/02/26;30/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2836;Deal 436 - Opportunity;Client_436;Catalina Reyes;HO-5248;Qualification;73087;20/06/26;28;8/05/26;12;no;no;si;Email;Bolivia;Support;Technology;Pipeline;50;3;13;17;0;0;Event;Google Cloud;17/04/26;10/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2837;Deal 437 - Opportunity;Client_437;Catalina Reyes;HO-7471;Proposal;16549;8/07/26;47;5/04/26;45;no;no;si;Proposal Sent;Venezuela;Support;Government;Best Case;79;9;2;4;2;1;Partner;Google Cloud;16/04/26;6/04/26;15/07/26;7096,03;7196,86;USD;Paid;30/08/26;Cash;0;Product;TAX-947718;23,2
D-2838;Deal 438 - Opportunity;Client_438;Carlos Ruiz;HO-4127;Discovery;169716;16/07/26;108;9/04/26;41;no;no;si;Demo;Chile;Consulting;Insurance;Pipeline;17;2;9;14;2;60;Event;Google Cloud;22/03/26;10/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2839;Deal 439 - Opportunity;Client_439;Catalina Reyes;HO-1834;Negotiation;150061;6/06/26;38;13/04/26;37;no;no;si;Meeting;Bolivia;Consulting;Financial;Best Case;55;10;0;3;10;91;Event;Partner Opportunity;15/12/25;3/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2840;Deal 440 - Opportunity;Client_440;Roberto Sanchez;HO-8993;Qualification;51438;16/07/26;93;10/04/26;40;no;no;si;Proposal Sent;Argentina;Cloud Solutions;Energy;Pipeline;41;7;22;1;8;2;Event;N/A;30/01/26;15/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2841;Deal 441 - Opportunity;Client_441;Unassigned;;Proposal;44422;21/06/26;58;15/12/25;156;si;si;si;Email;Venezuela;Consulting;Retail;Best Case;80;5;9;6;7;44;Event;Google Workspace;12/12/25;6/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2842;Deal 442 - Opportunity;Client_442;Ana Silva;HO-6902;Negotiation;148196;20/06/26;107;6/04/26;44;no;no;si;Proposal Sent;Bolivia;Hardware;Technology;Best Case;64;15;25;5;9;26;Sales Development;Google Cloud;18/12/25;12/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2843;Deal 443 - Opportunity;Client_443;Sofia Martinez;HO-1770;Negotiation;146638;13/06/26;31;6/05/26;14;no;no;si;Demo;Bolivia;Cloud Solutions;Telecom;Best Case;71;0;11;8;5;86;Partner;Google Workspace;13/12/25;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2844;Deal 444 - Opportunity;Client_444;Ana Silva;HO-6820;Discovery;145459;3/07/26;63;3/05/26;17;no;no;si;Task;Venezuela;Cloud Solutions;Legal;Pipeline;27;1;24;17;4;19;Existing Client;N/A;25/03/26;5/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2845;Deal 445 - Opportunity;Client_445;Unassigned;;Negotiation;168176;29/06/26;6;27/11/25;174;si;si;si;Email;Bolivia;Consulting;Retail;Best Case;46;5;20;3;3;46;Partner;Google Marketing;28/12/25;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2846;Deal 446 - Opportunity;Client_446;Maria Lopez;HO-5019;Negotiation;95252;6/06/26;57;23/04/26;27;no;no;si;Email;Mexico;Services;Logistics;Best Case;47;15;10;9;8;21;Inbound;Google Marketing;15/01/26;5/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2847;Deal 447 - Opportunity;Client_447;Ana Silva;HO-7706;Qualification;148110;17/06/26;103;22/04/26;28;no;no;si;Meeting;Chile;Hardware;Education;Pipeline;32;14;30;16;10;46;Inbound;Partner Opportunity;14/03/26;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2848;Deal 448 - Opportunity;Client_448;Unassigned;;Qualification;269848;28/07/26;22;15/12/25;156;si;si;si;Email;Paraguay;Cloud Solutions;Retail;Pipeline;37;12;24;1;10;82;Partner;N/A;6/04/26;10/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2849;Deal 449 - Opportunity;Client_449;Roberto Sanchez;HO-6638;Negotiation;93964;13/06/26;93;2/04/26;48;si;no;si;Task;Argentina;Consulting;Telecom;Best Case;75;0;26;8;8;78;Partner;Partner Opportunity;27/12/25;9/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
